filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""rect"",""x"":435,""y"":3347,""width"":1179,""height"":218}","{""name"":""actrapid 100IU"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""rect"",""x"":435,""y"":3550,""width"":895,""height"":213}","{""name"":""seroquet 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""rect"",""x"":478,""y"":3749,""width"":942,""height"":213}","{""name"":""purical 1mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""rect"",""x"":440,""y"":3948,""width"":1155,""height"":204}","{""name"":""uromax 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":431,""y"":4147,""width"":838,""height"":180}","{""name"":""sodicarb 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210321_030015.jpg,6441592,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":525,""y"":4322,""width"":1013,""height"":251}","{""name"":""filmet 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""rect"",""x"":535,""y"":672,""width"":980,""height"":151}","{""name"":""AZITHROCIN 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""rect"",""x"":568,""y"":857,""width"":753,""height"":166}","{""name"":""A- MYCIN 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""rect"",""x"":549,""y"":1022,""width"":928,""height"":151}","{""name"":""WOMENTON 200ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""rect"",""x"":544,""y"":1211,""width"":719,""height"":185}","{""name"":""RESQ 60 LICAP"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""rect"",""x"":540,""y"":1411,""width"":445,""height"":151}","{""name"":""JORVAN"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""rect"",""x"":554,""y"":1581,""width"":611,""height"":151}","{""name"":""WINOP 30mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""rect"",""x"":563,""y"":1737,""width"":663,""height"":189}","{""name"":""ZIKID 100ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""rect"",""x"":573,""y"":1945,""width"":630,""height"":142}","{""name"":""ZOFRA ODT 8"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""rect"",""x"":568,""y"":2102,""width"":667,""height"":156}","{""name"":""ZITHROX 500"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""rect"",""x"":554,""y"":2282,""width"":734,""height"":151}","{""name"":""XENOBESE 120"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""rect"",""x"":573,""y"":2471,""width"":502,""height"":137}","{""name"":""THORMON"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""rect"",""x"":573,""y"":2641,""width"":667,""height"":151}","{""name"":""TICAREL 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""rect"",""x"":577,""y"":2812,""width"":999,""height"":166}","{""name"":""XICLAV GFS 70ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""rect"",""x"":592,""y"":2992,""width"":738,""height"":166}","{""name"":""EXIUM 40mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""rect"",""x"":611,""y"":3181,""width"":909,""height"":161}","{""name"":""ACTRAPID 100IU"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""rect"",""x"":601,""y"":3351,""width"":809,""height"":161}","{""name"":""SEROQUET 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""rect"",""x"":620,""y"":3526,""width"":734,""height"":180}","{""name"":""PURICAL 1mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""rect"",""x"":615,""y"":3739,""width"":762,""height"":151}","{""name"":""UROMAX 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":625,""y"":3919,""width"":748,""height"":137}","{""name"":""SODICARB 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002735.jpg,6430380,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":634,""y"":4104,""width"":819,""height"":161}","{""name"":""FILMET 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""rect"",""x"":577,""y"":587,""width"":1027,""height"":161}","{""name"":""azithrocin 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""rect"",""x"":577,""y"":790,""width"":923,""height"":156}","{""name"":""a- mycin 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""rect"",""x"":573,""y"":966,""width"":923,""height"":166}","{""name"":""womenton 200ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""rect"",""x"":611,""y"":1179,""width"":762,""height"":151}","{""name"":""resq 60 licap"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""rect"",""x"":620,""y"":1335,""width"":488,""height"":185}","{""name"":""jorvan"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""rect"",""x"":611,""y"":1524,""width"":682,""height"":180}","{""name"":""winop 30mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""rect"",""x"":658,""y"":1718,""width"":691,""height"":147}","{""name"":""zikid 100ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""rect"",""x"":644,""y"":1922,""width"":757,""height"":151}","{""name"":""zofra odt 8"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""rect"",""x"":639,""y"":2125,""width"":743,""height"":137}","{""name"":""zithrox 500"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""rect"",""x"":667,""y"":2310,""width"":762,""height"":133}","{""name"":""xenobese 120"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""rect"",""x"":639,""y"":2490,""width"":549,""height"":151}","{""name"":""thormon"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""rect"",""x"":667,""y"":2660,""width"":615,""height"":166}","{""name"":""ticarel 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""rect"",""x"":658,""y"":2850,""width"":999,""height"":147}","{""name"":""xiclav gfs 70ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""rect"",""x"":682,""y"":3053,""width"":696,""height"":142}","{""name"":""exium 40mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""rect"",""x"":705,""y"":3247,""width"":843,""height"":161}","{""name"":""actrapid 100iu"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""rect"",""x"":686,""y"":3408,""width"":753,""height"":156}","{""name"":""seroquet 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""rect"",""x"":691,""y"":3574,""width"":753,""height"":194}","{""name"":""purical 1mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""rect"",""x"":705,""y"":3777,""width"":795,""height"":170}","{""name"":""uromax 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":691,""y"":3962,""width"":738,""height"":151}","{""name"":""sodicarb 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210405_002757.jpg,6367071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":701,""y"":4128,""width"":833,""height"":194}","{""name"":""filmet 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""rect"",""x"":383,""y"":137,""width"":994,""height"":180}","{""name"":""AZITHROCIN 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""rect"",""x"":402,""y"":312,""width"":928,""height"":180}","{""name"":""A- MYCIN 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""rect"",""x"":407,""y"":488,""width"":890,""height"":151}","{""name"":""WOMENTON 200ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""rect"",""x"":398,""y"":620,""width"":781,""height"":194}","{""name"":""RESQ 60 LICAP"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""rect"",""x"":407,""y"":824,""width"":407,""height"":147}","{""name"":""JORVAN"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""rect"",""x"":383,""y"":989,""width"":701,""height"":185}","{""name"":""WINOP 30mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""rect"",""x"":398,""y"":1174,""width"":630,""height"":151}","{""name"":""ZIKID 100ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""rect"",""x"":402,""y"":1316,""width"":677,""height"":185}","{""name"":""ZOFRA ODT 8"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""rect"",""x"":398,""y"":1505,""width"":653,""height"":180}","{""name"":""ZITHROX 500"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""rect"",""x"":379,""y"":1709,""width"":753,""height"":161}","{""name"":""XENOBESE 120"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""rect"",""x"":393,""y"":1960,""width"":502,""height"":114}","{""name"":""THORMON"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""rect"",""x"":398,""y"":2130,""width"":696,""height"":128}","{""name"":""TICAREL 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""rect"",""x"":402,""y"":2291,""width"":1013,""height"":147}","{""name"":""XICLAV JFS 70ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""rect"",""x"":369,""y"":2490,""width"":743,""height"":208}","{""name"":""EXIUM 40mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""rect"",""x"":402,""y"":2684,""width"":895,""height"":170}","{""name"":""ACTRAPID 100iu"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""rect"",""x"":402,""y"":2883,""width"":748,""height"":156}","{""name"":""SEROQUET 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""rect"",""x"":440,""y"":3072,""width"":738,""height"":194}","{""name"":""PURICAL 1mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""rect"",""x"":454,""y"":3266,""width"":805,""height"":189}","{""name"":""UROMAX 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":454,""y"":3432,""width"":724,""height"":180}","{""name"":""SODICARB 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013443.jpg,6482415,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":426,""y"":3588,""width"":838,""height"":218}","{""name"":""FILMET 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""rect"",""x"":459,""y"":189,""width"":975,""height"":218}","{""name"":""azithrocin 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""rect"",""x"":478,""y"":388,""width"":966,""height"":204}","{""name"":""a- mycin 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""rect"",""x"":459,""y"":559,""width"":951,""height"":208}","{""name"":""womenton 200mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""rect"",""x"":435,""y"":734,""width"":658,""height"":189}","{""name"":""resq 60 licap"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""rect"",""x"":421,""y"":937,""width"":417,""height"":170}","{""name"":""jorvan"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""rect"",""x"":421,""y"":1117,""width"":663,""height"":213}","{""name"":""winop 30mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""rect"",""x"":417,""y"":1325,""width"":672,""height"":156}","{""name"":""zikid 100ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""rect"",""x"":393,""y"":1477,""width"":691,""height"":208}","{""name"":""zofra odt 8"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""rect"",""x"":398,""y"":1695,""width"":648,""height"":170}","{""name"":""zithrox 500"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""rect"",""x"":383,""y"":1874,""width"":757,""height"":180}","{""name"":""xenobese 120"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""rect"",""x"":383,""y"":2054,""width"":440,""height"":175}","{""name"":""thormon "",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""rect"",""x"":374,""y"":2263,""width"":630,""height"":175}","{""name"":""ticarel 90"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""rect"",""x"":402,""y"":2457,""width"":937,""height"":218}","{""name"":""xiclav jfs 70ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""rect"",""x"":369,""y"":2698,""width"":734,""height"":222}","{""name"":""exium 40mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""rect"",""x"":369,""y"":2916,""width"":847,""height"":151}","{""name"":""actrapid 100iu"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""rect"",""x"":383,""y"":3086,""width"":705,""height"":204}","{""name"":""seroquet 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""rect"",""x"":379,""y"":3285,""width"":715,""height"":232}","{""name"":""purical 1mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""rect"",""x"":331,""y"":3517,""width"":866,""height"":222}","{""name"":""uromax 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""rect"",""x"":355,""y"":3725,""width"":724,""height"":166}","{""name"":""sodicarb 25"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
IMG_20210406_013547.jpg,6037838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""rect"",""x"":393,""y"":3886,""width"":795,""height"":232}","{""name"":""filmet 400mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""rect"",""x"":512,""y"":387,""width"":1173,""height"":209}","{""name"":""AZITHROCIN 500Mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""rect"",""x"":512,""y"":585,""width"":1135,""height"":197}","{""name"":""A- MYCIN 500mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""rect"",""x"":516,""y"":744,""width"":1025,""height"":148}","{""name"":""WOMENTON 200ml"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""rect"",""x"":516,""y"":873,""width"":892,""height"":167}","{""name"":""RESQ 60 LICAP"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""rect"",""x"":547,""y"":1021,""width"":421,""height"":125}","{""name"":""JORVAN"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
Photo from Adnan(1).jpg,145187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""rect"",""x"":528,""y"":1143,""width"":729,""height"":171}","{""name"":""WINOP 30mg"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
